,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.024395948022805595,-0.026102912292476004,-0.02772703850808115,-0.029263172476335995,-0.030706439248909444,-0.03205225859315948,-0.033296359527582045,-0.03443479387584682,-0.03546394879640422,-0.036380558247902525,-0.03718171335402745,-0.03786487163487286,-0.03842786507554562,-0.038868907006399264,-0.0391865977730618,-0.03937992917826349,-0.039448287681368814,-0.03939145634545853,-0.03920961552578284,-0.03890334229740069,-0.038473608623822084,-0.0379217782724645,-0.037249602486712836,-0.036459214428317746,-0.0355531224077689,-0.034534201924127254,-0.03340568653957802,-0.032171157617663745,-0.03083453295776378,-0.02940005436188867,-0.027872274173246163,-0.026256040829299984,-0.02455648347516714,-0.02277899568618559,-0.020929218351307295,-0.019013021771637287,-0.017036487030929356,-0.015005886697158851,-0.012927664916417574,-0.010808416962302154,-0.008654868305696018,-0.006473853271369257,-0.004272293349127328,-0.0020571752283414747,0.00016447137443428243,0.002385596024392927,0.004599149943153821,0.006798108378185535,0.00897549289598294,0.011124393528248743,0.01323799070080049,0.015309576875609847,0.017332577837293146,0.019300573556500594,0.021207318563992272,0.02304676177074622,0.02481306567119579,0.026500624868657206,0.028104083864155055,0.029618354052192996,0.03103862986953356,0.03236040404573787,0.033579481907068096,0.03469199468835921,0.03569441181061319,0.036583552085354284,0.03735659381018677,0.03801108372351748,0.038544944790024946,0.038956482792167645,0.03924439170681335,0.03940775784992678,0.03944606277616186,0.039359184924157395,0.03914740000231405,0.03881138011382895,0.03835219162376429,0.03777129177491882,0.03707052406324221,0.03625211238746795,0.03531865399153131,0.034273111222169875,0.033118802127863695,0.031859389928949544,0.03049887139232682,0.029041564147646498,0.02749209298523743,0.02585537517925226,0.024136604882610886,0.02234123664326428,0.02047496809409007,0.01854372187135358,0.016553626819117158,0.014510998539244892,0.012422319348728368,0.010294217707938999,0.008133447185091767,0.0059468650236768695,0.0037414103808763757,0.0015240823060258214,-0.0006980824709922964,-0.0029180318709358085,-0.005128720845100753,-0.007323133732908249,-0.009494306526227616,-0.011635348969779049,-0.013739466427481126,-0.015799981445348277,-0.01781035494250946
2,-0.04957662171309496,-0.05304366928009449,-0.05634238182399735,-0.05946229082217291,-0.062393495188206735,-0.06512669269317425,-0.06765320948642788,-0.06996502762221633,-0.07205481050477655,-0.07391592617115111,-0.07554246833783923,-0.07692927514449244,-0.07807194553516944,-0.07896685322516526,-0.0796111582090899,-0.08000281577367552,-0.08014058298671026,-0.08002402264150574,-0.07965350464438009,-0.0790302048407536,-0.07815610128358279,-0.07703396795597416,-0.0756673659678994,-0.0740606322549506,-0.07221886581499783,-0.07014791152642924,-0.06785434159932631,-0.06534543471843866,-0.06262915294414922,-0.05971411644473493,-0.05660957614010949,-0.05332538434386655,-0.04987196349678674,-0.04626027309103852,-0.04250177489003533,-0.03860839655432675,-0.03459249378895668,-0.030466811132414347,-0.026244441511616468,-0.021938784691272164,-0.017563504749491306,-0.01313248671459237,-0.008659792500717939,-0.004159616282102914,0.0003537605523898863,0.004866014721509828,0.009362826506804447,0.013829925196499157,0.018253134373854916,0.022618416906276168,0.02691191949240023,0.03112001662579419,0.03522935383574055,0.039226890067886974,0.043099939070261675,0.04683620965332032,0.05042384469625208,0.0538514587757631,0.05710817429791856,0.06018365601837943,0.06306814384148375,0.0657524837940823,0.06822815707583442,0.07048730709377235,0.07252276439533713,0.07432806942076381,0.07589749300260831,0.07722605454736184,0.07830953784145255,0.0791445044314738,0.07972830453617695,0.08005908545559912,0.08013579745063912,0.07995819707442325,0.07952684794488817,0.07884311895612942,0.0779091799341918,0.07672799475108796,0.07530331191889814,0.0736396526938009,0.0717422967277864,0.06961726531358754,0.06727130227600096,0.06471185257023924,0.061947038655234835,0.058985634716871606,0.055837038822951685,0.052511243098260524,0.04901880201438219,0.04537079889489702,0.04157881074225819,0.03765487149796917,0.033611433852658024,0.029461329727242955,0.025217729550604338,0.020894100462995512,0.016504163577835032,0.012061850437510131,0.007581258801380896,0.003076607906290862,-0.0014378066584318852,-0.005947658318281401,-0.010438634979210822,-0.014896484447316359,-0.01930705965842713,-0.023656363574062887,-0.027930593601284266,-0.03211618539546497,-0.03619985590698002
3,-0.07543740820030434,-0.08070843486863225,-0.08572333189072534,-0.09046618440214259,-0.09492194087651136,-0.09907646089181357,-0.10291656000526397,-0.10643005159437371,-0.10960578553141119,-0.11243368356853121,-0.11490477132127164,-0.11701120674892199,-0.11874630504137806,-0.12010455983350518,-0.12108166067968561,-0.12167450673309363,-0.12188121658628795,-0.12170113424189166,-0.12113483119441142,-0.12018410461658928,-0.1188519716560437,-0.11714265986029788,-0.11506159376058256,-0.11261537765699095,-0.10981177465961497,-0.1066596820521779,-0.10316910305634754,-0.09935111508633476,-0.09521783459452378,-0.09078237861969618,-0.08605882315987541,-0.08106215850189966,-0.07580824164947927,-0.07031374600071642,-0.06459610843478054,-0.05867347397566383,-0.052564638208626696,-0.046288987632074605,-0.039866438134163254,-0.03331737178937535,-0.026662572175644765,-0.01992315841730635,-0.013120518163179124,-0.006276239712486606,0.0005879564959947389,0.0074502868141320365,0.014288973515228062,0.02108231390602196,0.027808749200572375,0.034446932937443914,0.04097579872308138,0.04737462708638222,0.0536231112323046,0.059701421485841705,0.06559026822184416,0.07127096308098956,0.07672547827761919,0.08193650381123593,0.08688750240009704,0.09156276196256993,0.09594744547970219,0.10002763808076279,0.10379039120233072,0.10722376368079109,0.11031685964782798,0.11305986310865603,0.11544406909325333,0.1174619112817379,0.11910698601621791,0.120374072622913,0.12125914998005488,0.1217594092789889,0.12187326293797746,0.12160034964041902,0.1209415354814928,0.1198989112195902,0.11847578564125623,0.11667667506069658,0.11450728898717497,0.11197451200578418,0.10908638192909348,0.1058520642890083,0.10228182324979257,0.0983869890345612,0.09417992196861794,0.0896739732537425,0.08488344259791686,0.07982353283494834,0.07451030167800751,0.06896061076019147,0.06319207212383285,0.05722299232837118,0.05107231435416363,0.04475955748660092,0.038304755371309916,0.03172839243702471,0.025051338887889643,0.01829478447149677,0.011480171232847603,0.00462912546764295,-0.0022366109091479375,-0.00909524936164071,-0.01592502387933896,-0.02270426005195411,-0.029411443853530447,-0.036025289917585995,-0.04252480908660119,-0.04888937502148049,-0.055098789659605366
4,-0.10186661034566996,-0.10897568946655495,-0.11573893230853431,-0.12213487560076967,-0.12814322170404302,-0.13374490302567515,-0.13892214253086677,-0.14365851015843462,-0.14793897496189928,-0.15174995281046244,-0.15507934949848404,-0.15791659912665934,-0.16025269763308658,-0.16208023136781696,-0.16339340062020435,-0.16418803802438897,-0.16446162178450707,-0.1642132836776547,-0.1634438118092085,-0.1621556481117591,-0.16035288059559513,-0.15804123037533024,-0.1552280335138441,-0.1519222177411578,-0.1481342741221243,-0.143876223762848,-0.13916157966149284,-0.13400530382454245,-0.12842375978460857,-0.12243466067047057,-0.11605701299414695,-0.1093110563333952,-0.10221819910105095,-0.09480095060505324,-0.08708284961475629,-0.07908838966022881,-0.07084294130160307,-0.062372671615152246,-0.05370446115161233,-0.04486581863027883,-0.03588479363959695,-0.026789887621299274,-0.017609963420573287,-0.00837415368931457,0.0008882315668620796,0.010147798004443823,0.019375160225488002,0.028541035032702073,0.03761633436019111,0.04657225758494671,0.05538038292613519,0.06401275764212178,0.07244198673899044,0.08064131990904334,0.08858473642337261,0.09624702770910776,0.10360387734926488,0.11063193825132744,0.11730890673965749,0.12361359333660447,0.12952599000768855,0.135027333657451,0.14010016567446956,0.14472838733657212,0.14889731090041503,0.15259370621329701,0.15580584269928302,0.15852352658639404,0.1607381332567238,0.16244263461681518,0.16363162140143978,0.16430132033999695,0.16444960613105442,0.16407600818703025,0.1631817121276109,0.16176955601716592,0.15984402135810083,0.1574112188687293,0.15447886909080122,0.15105627788822645,0.1471543069147508,0.1427853391443062,0.13796323957342352,0.13270331122042012,0.12702224656100225,0.12093807455439552,0.11447010342812577,0.10763885940301653,0.10046602155286397,0.09297435300551282,0.0851876287036675,0.07713055995468969,0.0688287160088287,0.06030844291475235,0.051596779909895536,0.042721373610961746,0.033710390276895895,0.0245924264227626,0.015396418068200536,0.0061515489084507935,-0.003112842300614602,-0.012367354849555718,-0.02158261937903473,-0.03072939108399813,-0.03977864252258354,-0.04870165573521868,-0.05747011338157607,-0.06605618860615224,-0.07443263334728702
5,-0.12874599242560378,-0.13771682774164973,-0.1462506162678841,-0.1543202758754088,-0.16190019735666175,-0.16896632569669198,-0.1754962364121731,-0.18146920671589978,-0.18686628128091748,-0.1916703323955905,-0.19586611431869586,-0.19944031166205411,-0.2023815816471487,-0.20468059010163442,-0.206330041081499,-0.20732470002486983,-0.207661410363989,-0.20733910354263718,-0.2063588024072153,-0.20472361796072341,-0.20243873948993807,-0.19951141809711861,-0.19595094368850535,-0.19176861549263877,-0.18697770620205711,-0.18159341985217148,-0.17563284357099126,-0.16911489335282034,-0.16206025402801474,-0.1544913136193077,-0.14643209229302198,-0.13790816613064982,-0.1289465859627022,-0.11957579152242237,-0.10982552119178787,-0.09972671762622923,-0.08931142955756594,-0.0786127100867873,-0.06766451178945351,-0.05650157896659645,-0.04515933738306256,-0.033673781843225004,-0.022081361960831457,-0.010418866485513947,0.001276693446962466,0.012968201770193501,0.024618555275627882,0.036190781360255664,0.04764815535982161,0.05895431709519328,0.07007338626203484,0.08097007629758735,0.09160980636319987,0.1019588110872344,0.11198424772006663,0.12165430036113778,0.13093828092727416,0.13980672654186424,0.14823149303581806,0.156185844263586,0.16364453695079081,0.17058390080420388,0.17698191362984006,0.18281827122078154,0.18807445179293564,0.1927337747642458,0.19678145369081324,0.20020464319193854,0.20299247971516496,0.20513611601195364,0.2066287492145838,0.20746564242517418,0.20764413974831145,0.20716367471958214,0.20602577210325698,0.2042340430534247,0.2017941736539307,0.19871390687348883,0.19500301799323388,0.19067328358469365,0.18573844413663043,0.18021416044935754,0.17411796393491172,0.1674692009808066,0.16028897155393118,0.1526000622394292,0.14442687392706977,0.13579534437459112,0.12673286589376764,0.11726819842042377,0.10743137824426878,0.09725362268819901,0.08676723103957276,0.07600548204784936,0.06500252831388903,0.053793287906069694,0.042413333547179285,0.030898779723749874,0.0192861680760967,0.0076123514327745,-0.004085623142523909,-0.0157706319204824,-0.02740559231897138,-0.03895358058527915,-0.050377948974295234,-0.06164244205077598,-0.07271131174661241,-0.08354943080795488,-0.09412240427217622
6,-0.15595138972595296,-0.16679682618441716,-0.17711292996342548,-0.18686696272508596,-0.19602796987382595,-0.20456687879135066,-0.21245659109910936,-0.21967206865548117,-0.2261904130147584,-0.23199093809577181,-0.2370552358295332,-0.24136723457756903,-0.24491325013554924,-0.2476820291603517,-0.24966478488274654,-0.2508552249923627,-0.25124957160644656,-0.2508465732590405,-0.24964750887253112,-0.24765618369896703,-0.24487891724402422,-0.2413245232119428,-0.23700428153508013,-0.2319319025768471,-0.22612348362162613,-0.21959745778975442,-0.21237453553969132,-0.20447763894301074,-0.19593182894080205,-0.1867642258123304,-0.17700392310834878,-0.16668189532220334,-0.15583089959172627,-0.14448537174388285,-0.13268131701206343,-0.12045619577283859,-0.10784880466479156,-0.09489915346669749,-0.08164833812578459,-0.06813841033901887,-0.05441224410129584,-0.040513399644063704,-0.02648598519615375,-0.01237451700554041,0.0017762219337633459,0.015921324001329513,0.030015899465441497,0.04401521894145144,0.05787485534127805,0.07155082486355221,0.0849997265769914,0.09817888015402236,0.11104646131755579,0.12356163457107154,0.13568468279078527,0.14737713326864907,0.15860187980616672,0.1693233004715735,0.1795073706466664,0.1891217710045317,0.19813599007550253,0.20652142107584553,0.2142514526918956,0.22130155353153297,0.22764934997498723,0.23327469717791763,0.238159743001432,0.24228898466616575,0.245649317950627,0.24823007877767445,0.2500230770571554,0.251022622677302,0.2512255435624011,0.25063119573943315,0.2492414653817316,0.24706076282317857,0.24409600856193253,0.24035661129810426,0.23585443807508122,0.23060377661925516,0.22462128999766934,0.21792596373748074,0.21053904557505376,0.20248397802589158,0.1937863239894013,0.1844736856245766,0.1745756167540607,0.16412352907456582,0.15315059247129825,0.14169162975274047,0.12978300613985275,0.11746251386039938,0.10476925221464733,0.0917435034930435,0.07842660513965363,0.06486081856705189,0.05108919503898056,0.03715543904640189,0.02310376961052409,0.00897877995295316,-0.005174704021682398,-0.01931176598153617,-0.0333875417103154,-0.04735736148466613,-0.0611768918343316,-0.07480227623520219,-0.08819027428877384,-0.10129839894631533,-0.1140850513422711
7,-0.18335337965356097,-0.19607497785852945,-0.20817432865161156,-0.21961303452896075,-0.23035479455506025,-0.24036551956438695,-0.24961344034397798,-0.25806920845359316,-0.26570598936350615,-0.2724995476143631,-0.2784283237288391,-0.2834735026310219,-0.28761907335638826,-0.29085187986288297,-0.29316166278185163,-0.2945410919763281,-0.29498578980335366,-0.2944943450065053,-0.2930683171945422,-0.29071223189195966,-0.287433566177158,-0.28324272495380093,-0.27815300793066955,-0.27218056741480234,-0.2653443570518622,-0.2576660716764059,-0.24917007846294414,-0.23988333959628094,-0.22983532670654344,-0.21905792734044277,-0.2075853437655781,-0.19545398442893916,-0.18270234841405067,-0.16937090326345333,-0.15550195655423968,-0.14113952163421,-0.12632917794473447,-0.11111792637358775,-0.09555404009680218,-0.07968691138288998,-0.0635668948456007,-0.04724514764266885,-0.030773467127663514,-0.014204126470175934,0.0024102912340139455,0.01901705983632178,0.03556347746272242,0.05199703376407911,0.06826557655867038,0.08431747733805642,0.1001017951110668,0.11556843806593682,0.1306683225375581,0.14535352877536079,0.1595774530174846,0.1732949553886487,0.18646250315233887,0.19903830886272034,0.21098246297783546,0.22225706051324123,0.23282632133414982,0.24265670370431713,0.25171701073133657,0.2599784893705319,0.2674149216732498,0.27400270798998616,0.2797209418642901,0.2845514763797743,0.28847898174967523,0.291490993966202,0.29357795435528616,0.2947332399112034,0.2949531843147982,0.29423708956861405,0.2925872282119994,0.29000883610916484,0.2865100958330748,0.2821021106979073,0.27679886952249055,0.27061720223653873,0.2635767264705713,0.255699785299017,0.2470113763340705,0.2375390723953274,0.22731293400695604,0.21636541400008802,0.20473125452318772,0.19244737678722781,0.1795527638955733,0.16608833713041293,0.15209682608834668,0.13762263307725311,0.12271169220478195,0.10741132360564913,0.09177008327035238,0.07583760895187591,0.059664462639403414,0.0433019700989496,0.026802057990135256,0.010217089076011786,-0.006400303951090803,-0.022997385500348015,-0.03952148443976872,-0.055920161248965504,-0.07214137443690175,-0.08813364569648133,-0.10384622327187085,-0.11922924302009186,-0.13423388665576302
8,-0.21081801143339132,-0.22540569113039494,-0.23927804187792118,-0.2523910395253939,-0.26470306974273594,-0.2761750600841859,-0.2867706039853915,-0.2964560763002891,-0.30520074001109665,-0.3129768437727871,-0.31975970998247016,-0.32552781309420287,-0.3302628479306905,-0.3339497877750902,-0.33657693205856387,-0.33813594349223886,-0.3386218745257428,-0.3380331830483421,-0.33637173728285774,-0.33364280985682626,-0.32985506106972434,-0.3250205114093542,-0.3191545034046124,-0.3122756529357047,-0.3044057901563192,-0.2955698902152474,-0.28579599399730854,-0.2751151191351045,-0.26356116157401444,-0.2511707880028124,-0.23798331949127977,-0.22404060670409887,-0.2093868970870224,-0.1940686944468259,-0.1781346113706519,-0.1616352149531049,-0.14462286632068225,-0.12715155446281054,-0.10927672489683504,-0.09105510371068984,-0.0725445175416489,-0.053803710062475654,-0.03489215555733222,-0.01586987017909266,0.003202778512985626,0.022265263130778618,0.04125708854203085,0.060117983852727236,0.07878809367784738,0.09720816809348294,0.11531975066752274,0.13306536397217383,0.1503886919895951,0.16723475883177927,0.1835501032075002,0.19928294808267444,0.21438336499568875,0.22880343250625965,0.24249738827497155,0.2554217742908699,0.26753557478623025,0.2788003464008202,0.28918034018258365,0.2986426150375754,0.30715714226910296,0.3146969008743278,0.32123796329589616,0.3267595713564653,0.3312442021351476,0.33467762357680886,0.3370489396577474,0.33835062496441903,0.3385785485754688,0.33773198717128383,0.33581362732946063,0.3328295569989036,0.3287892461796119,0.32370551686946547,0.3175945023733896,0.31047559610402553,0.3023713900363916,0.29330760301185205,0.28331299911891805,0.2724192964099028,0.2606610662431247,0.24807562357008522,0.23470290851581369,0.22058535962817238,0.20576777919837386,0.1902971910801172,0.17422269145855662,0.1575952930426871,0.14046776317561266,0.12289445637644739,0.10493114184528764,0.08663482647866856,0.06806357395716961,0.04927632047929556,0.030332687726409638,0.011292793652270039,-0.007782938302356532,-0.026833970964557564,-0.04579984554506098,-0.06462037350527376,-0.08323582756667573,-0.10158713125639131,-0.11961604638742578,-0.1372653578785789,-0.1544790553275201
9,-0.238207590923525,-0.254639348584016,-0.2702630037657952,-0.285028974522674,-0.2988904007851624,-0.31180329307173227,-0.32372667209021094,-0.33462269878629336,-0.3444567944264473,-0.35319775033414,-0.36081782693112213,-0.3672928417694719,-0.3726022462750208,-0.37672919095861757,-0.37966057888828053,-0.3813871072525423,-0.3819032968830871,-0.381207509642988,-0.379301953625364,-0.37619267614595664,-0.3718895445518674,-0.36640621490735636,-0.3597600886560804,-0.3519722573973052,-0.3430674359513405,-0.3330738839266202,-0.32202331603733647,-0.3099508014562314,-0.2968946525219579,-0.2828963031541951,-0.2680001773623686,-0.25225354826527546,-0.23570638806899902,-0.21841120947923365,-0.20042289905128144,-0.18179854300659848,-0.1625972460686612,-0.1428799438930782,-0.12270920968721201,-0.10214905563299892,-0.0812647297431511,-0.06012250879544074,-0.0387894880021664,-0.01733336808231689,0.004177759587864496,0.025675629064066743,0.047092016477090735,0.06835895654250461,0.08940895824968284,0.11017521904571585,0.1305918368344972,0.15059401911819112,0.17011828861737022,0.18910268471728825,0.2074869601009805,0.22521277194519898,0.24222386707238752,0.25846626047113963,0.2738884066185864,0.28844136306102497,0.3020789457336641,0.31475787552656753,0.3264379156316759,0.33708199923503207,0.34665634714896765,0.35513057501095435,0.3624777897089164,0.36867467472699644,0.3737015641409329,0.37754250502821696,0.380185308094975,0.38162158635890936,0.3818467817655331,0.3808601796532389,0.3786649110212881,0.3752679425935309,0.3706800547093844,0.36491580711223337,0.3579934927438291,0.349935079691314,0.34076614147110795,0.3305157758709023,0.3192165126073153,0.3069042100922595,0.2936179416356407,0.27939987144551265,0.26429512081922035,0.2483516249501633,0.23161998080461058,0.2141532865513336,0.19600697305362835,0.17723862795848755,0.15790781294118708,0.13807587468525362,0.11780575019767925,0.09716176707721612,0.07620943936960375,0.05501525965758439,0.03364648804551725,0.012170938708244195,-0.009343235318390146,-0.0308277584224083,-0.052214449089559106,-0.07343543627856094,-0.0944233748110537,-0.11511165909271022,-0.13543463448727328,-0.15532780567270166,-0.17472804131821879
